0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
72,34,362,,,,,,,,,,,,,
72,40,103,,,,,,,,,,,,,
72,43,378,506,,,,,,,,,,,,
72,48,56,,,,,,,,,,,,,
72,50,482,,,,,,,,,,,,,
73,1,35,48,51,513,,,,,,,,,,
73,15,390,,,,,,,,,,,,,
73,18,40,,,,,,,,,,,,,
73,22,55,,,,,,,,,,,,,
73,25,61,,,,,,,,,,,,,
73,26,491,,,,,,,,,,,,,
73,27,132,,,,,,,,,,,,,
73,29,352,,,,,,,,,,,,,
73,35,112,,,,,,,,,,,,,
73,36,398,362,,,,,,,,,,,,
73,43,103,,,,,,,,,,,,,
73,47,506,,,,,,,,,,,,,
73,50,56,,,,,,,,,,,,,
73,55,378,,,,,,,,,,,,,
73,56,482,,,,,,,,,,,,,
74,1,33,,,,,,,,,,,,,
74,6,300,,,,,,,,,,,,,
74,8,397,,,,,,,,,,,,,
74,11,111,,,,,,,,,,,,,
74,16,88,222,,,,,,,,,,,,
74,21,120,,,,,,,,,,,,,
74,25,479,,,,,,,,,,,,,
74,26,106,,,,,,,,,,,,,
74,31,89,205,350,,,,,,,,,,,
74,32,523,,,,,,,,,,,,,
74,36,153,446,,,,,,,,,,,,
74,39,444,,,,,,,,,,,,,
74,46,38,,,,,,,,,,,,,
75,1,33,111,300,397,,,,,,,,,,
75,16,88,222,,,,,,,,,,,,
75,21,120,,,,,,,,,,,,,
75,27,479,,,,,,,,,,,,,
75,29,106,,,,,,,,,,,,,
75,34,205,,,,,,,,,,,,,
75,36,89,523,,,,,,,,,,,,
75,37,350,,,,,,,,,,,,,
75,42,446,,,,,,,,,,,,,
75,43,153,,,,,,,,,,,,,
75,49,444,,,,,,,,,,,,,
75,62,38,,,,,,,,,,,,,
76,1,33,111,222,300,397,,,,,,,,,
76,16,88,,,,,,,,,,,,,
76,18,537,,,,,,,,,,,,,
76,21,120,,,,,,,,,,,,,
76,27,479,,,,,,,,,,,,,
76,29,106,,,,,,,,,,,,,
76,34,205,,,,,,,,,,,,,
76,36,89,523,,,,,,,,,,,,
76,37,350,,,,,,,,,,,,,
76,42,446,,,,,,,,,,,,,
76,43,153,,,,,,,,,,,,,
76,49,444,,,,,,,,,,,,,
76,62,38,,,,,,,,,,,,,
76,69,484,,,,,,,,,,,,,
77,1,52,33,98,,,,,,,,,,,
77,15,172,,,,,,,,,,,,,
77,21,488,,,,,,,,,,,,,
77,30,39,,,,,,,,,,,,,
77,32,23,,,,,,,,,,,,,
77,33,517,,,,,,,,,,,,,
77,35,45,,,,,,,,,,,,,
77,39,83,,,,,,,,,,,,,
77,43,36,,,,,,,,,,,,,
77,45,340,,,,,,,,,,,,,
77,48,97,394,,,,,,,,,,,,
77,53,126,,,,,,,,,,,,,
78,1,23,39,45,52,33,98,224,398,,,,,,
78,15,172,,,,,,,,,,,,,
78,21,488,,,,,,,,,,,,,
78,33,517,,,,,,,,,,,,,
78,39,83,,,,,,,,,,,,,
78,40,31,,,,,,,,,,,,,
78,47,36,,,,,,,,,,,,,
78,50,340,,,,,,,,,,,,,
78,55,97,,,,,,,,,,,,,
78,58,394,,,,,,,,,,,,,
78,61,126,,,,,,,,,,,,,
79,1,93,33,174,281,,,,,,,,,,
79,18,50,,,,,,,,,,,,,
79,22,29,,,,,,,,,,,,,
79,27,45,,,,,,,,,,,,,
79,29,352,,,,,,,,,,,,,
79,33,55,,,,,,,,,,,,,
79,34,428,,,,,,,,,,,,,
79,39,303,,,,,,,,,,,,,
79,40,133,,,,,,,,,,,,,
79,47,244,,,,,,,,,,,,,
79,48,94,,,,,,,,,,,,,
79,53,240,,,,,,,,,,,,,
79,58,505,,,,,,,,,,,,,
80,1,29,50,93,33,174,281,,,,,,,,
80,27,45,,,,,,,,,,,,,
80,29,352,,,,,,,,,,,,,
80,33,55,,,,,,,,,,,,,
80,34,428,,,,,,,,,,,,,
80,37,110,,,,,,,,,,,,,
80,41,303,,,,,,,,,,,,,
80,44,133,,,,,,,,,,,,,
80,55,94,244,,,,,,,,,,,,
80,61,240,,,,,,,,,,,,,
80,68,505,,,,,,,,,,,,,
81,1,33,319,,,,,,,,,,,,
81,21,49,,,,,,,,,,,,,
81,25,84,,,,,,,,,,,,,
81,26,209,,,,,,,,,,,,,
81,27,199,486,,,,,,,,,,,,
81,29,48,,,,,,,,,,,,,
81,30,443,,,,,,,,,,,,,
81,35,86,430,,,,,,,,,,,,
81,38,435,,,,,,,,,,,,,
81,41,129,,,,,,,,,,,,,
81,43,429,,,,,,,,,,,,,
81,45,192,,,,,,,,,,,,,
81,46,393,,,,,,,,,,,,,
81,47,103,,,,,,,,,,,,,
81,49,360,,,,,,,,,,,,,
82,1,33,49,84,319,,,,,,,,,,
82,11,604,,,,,,,,,,,,,
82,26,209,,,,,,,,,,,,,
82,27,199,486,,,,,,,,,,,,
82,29,48,,,,,,,,,,,,,
82,30,443,,,,,,,,,,,,,
82,35,161,,,,,,,,,,,,,
82,38,86,,,,,,,,,,,,,
82,39,430,,,,,,,,,,,,,
82,40,435,,,,,,,,,,,,,
82,46,129,,,,,,,,,,,,,
82,46,429,,,,,,,,,,,,,
82,50,393,,,,,,,,,,,,,
82,53,192,,,,,,,,,,,,,
82,54,103,360,,,,,,,,,,,,
83,1,28,64,398,,,,,,,,,,,
83,7,43,,,,,,,,,,,,,
83,13,332,,,,,,,,,,,,,
83,15,31,,,,,,,,,,,,,
83,21,282,314,,,,,,,,,,,,
83,23,14,,,,,,,,,,,,,
83,26,210,,,,,,,,,,,,,
83,31,97,,,,,,,,,,,,,
83,33,400,,,,,,,,,,,,,
83,37,403,512,,,,,,,,,,,,
83,39,163,,,,,,,,,,,,,
83,43,364,,,,,,,,,,,,,
83,44,206,,,,,,,,,,,,,
83,55,413,,,,,,,,,,,,,
84,1,64,,,,,,,,,,,,,
84,5,98,,,,,,,,,,,,,
84,9,228,,,,,,,,,,,,,
84,20,45,,,,,,,,,,,,,
84,21,365,,,,,,,,,,,,,
84,24,31,,,,,,,,,,,,,
84,28,367,,,,,,,,,,,,,
84,30,65,,,,,,,,,,,,,
84,32,458,,,,,,,,,,,,,
84,33,253,,,,,,,,,,,,,
84,36,99,,,,,,,,,,,,,
84,40,161,,,,,,,,,,,,,
84,44,97,,,,,,,,,,,,,
84,46,283,,,,,,,,,,,,,
84,50,37,,,,,,,,,,,,,
85,1,31,45,64,228,98,365,,,,,,,,
85,28,367,,,,,,,,,,,,,
85,30,65,,,,,,,,,,,,,
85,38,253,,,,,,,,,,,,,
85,39,99,,,,,,,,,,,,,
85,45,161,,,,,,,,,,,,,
85,51,97,,,,,,,,,,,,,
85,54,283,,,,,,,,,,,,,
85,60,37,,,,,,,,,,,,,
86,1,29,,,,,,,,,,,,,
86,7,346,,,,,,,,,,,,,
86,13,227,,,,,,,,,,,,,
86,17,196,420,,,,,,,,,,,,
86,23,392,,,,,,,,,,,,,
86,30,45,,,,,,,,,,,,,
86,31,453,,,,,,,,,,,,,
86,33,362,,,,,,,,,,,,,
86,35,62,,,,,,,,,,,,,
86,40,156,,,,,,,,,,,,,
86,41,291,,,,,,,,,,,,,
86,43,401,,,,,,,,,,,,,
86,45,36,,,,,,,,,,,,,
86,48,219,,,,,,,,,,,,,
86,50,58,,,,,,,,,,,,,
86,53,258,,,,,,,,,,,,,
87,1,29,45,62,196,324,,,,,,,,,
87,13,227,,,,,,,,,,,,,
87,17,420,,,,,,,,,,,,,
87,23,392,,,,,,,,,,,,,
87,31,453,,,,,,,,,,,,,
87,33,362,,,,,,,,,,,,,
87,34,329,,,,,,,,,,,,,
87,41,291,,,,,,,,,,,,,
87,43,401,,,,,,,,,,,,,
87,44,156,,,,,,,,,,,,,
87,50,36,,,,,,,,,,,,,
87,56,58,,,,,,,,,,,,,
87,60,219,,,,,,,,,,,,,
87,65,258,,,,,,,,,,,,,
88,1,1,50,,,,,,,,,,,,
88,7,189,,,,,,,,,,,,,
88,23,426,,,,,,,,,,,,,
88,28,374,,,,,,,,,,,,,
88,30,139,,,,,,,,,,,,,
88,33,107,,,,,,,,,,,,,
88,37,124,,,,,,,,,,,,,
88,42,106,,,,,,,,,,,,,
88,44,441,482,,,,,,,,,,,,
88,46,562,,,,,,,,,,,,,
88,48,103,,,,,,,,,,,,,
88,50,188,,,,,,,,,,,,,
88,53,262,,,,,,,,,,,,,
88,55,151,,,,,,,,,,,,,
89,1,1,50,139,189,,,,,,,,,,
89,23,426,,,,,,,,,,,,,
89,28,374,,,,,,,,,,,,,
89,33,107,,,,,,,,,,,,,
89,37,124,,,,,,,,,,,,,
89,38,599,,,,,,,,,,,,,
89,45,106,,,,,,,,,,,,,
89,50,482,,,,,,,,,,,,,
89,53,103,562,,,,,,,,,,,,
89,54,441,,,,,,,,,,,,,
89,60,151,188,,,,,,,,,,,,
89,61,262,,,,,,,,,,,,,
90,1,33,110,,,,,,,,,,,,
90,8,333,,,,,,,,,,,,,
90,18,48,,,,,,,,,,,,,
90,23,128,,,,,,,,,,,,,
90,25,182,,,,,,,,,,,,,
90,28,420,,,,,,,,,,,,,
90,30,62,,,,,,,,,,,,,
90,32,534,,,,,,,,,,,,,
90,37,250,,,,,,,,,,,,,
90,39,43,,,,,,,,,,,,,
90,40,334,,,,,,,,,,,,,
90,44,362,,,,,,,,,,,,,
90,50,58,,,,,,,,,,,,,
90,56,504,,,,,,,,,,,,,
90,61,56,,,,,,,,,,,,,
91,1,48,62,110,128,182,390,56,504,,,,,,
91,33,191,,,,,,,,,,,,,
91,50,131,,,,,,,,,,,,,
91,52,556,,,,,,,,,,,,,
92,1,101,109,122,,,,,,,,,,,
92,8,180,,,,,,,,,,,,,
92,13,212,,,,,,,,,,,,,
92,16,174,,,,,,,,,,,,,
92,22,389,,,,,,,,,,,,,
92,26,371,,,,,,,,,,,,,
92,27,95,,,,,,,,,,,,,
92,35,138,,,,,,,,,,,,,
92,36,194,247,399,,,,,,,,,,,
92,41,171,,,,,,,,,,,,,
92,43,506,,,,,,,,,,,,,
93,1,101,109,122,180,,,,,,,,,,
93,13,212,,,,,,,,,,,,,
93,16,174,,,,,,,,,,,,,
93,22,389,,,,,,,,,,,,,
93,25,325,,,,,,,,,,,,,
93,28,371,,,,,,,,,,,,,
93,29,95,,,,,,,,,,,,,
93,38,138,,,,,,,,,,,,,
93,44,399,,,,,,,,,,,,,
93,45,247,,,,,,,,,,,,,
93,48,194,,,,,,,,,,,,,
93,53,171,,,,,,,,,,,,,
93,55,506,,,,,,,,,,,,,
94,1,101,109,122,180,,,,,,,,,,
94,13,212,,,,,,,,,,,,,
94,16,174,,,,,,,,,,,,,
94,22,389,,,,,,,,,,,,,
94,25,325,,,,,,,,,,,,,
94,28,371,,,,,,,,,,,,,
94,29,95,,,,,,,,,,,,,
94,38,138,,,,,,,,,,,,,
94,44,399,,,,,,,,,,,,,
94,45,247,,,,,,,,,,,,,
94,48,194,,,,,,,,,,,,,
94,53,171,,,,,,,,,,,,,
94,55,506,,,,,,,,,,,,,
95,1,33,103,300,,,,,,,,,,,
95,15,20,,,,,,,,,,,,,
95,17,317,,,,,,,,,,,,,
95,19,88,,,,,,,,,,,,,
95,20,360,,,,,,,,,,,,,
95,22,479,,,,,,,,,,,,,
95,25,99,,,,,,,,,,,,,
95,30,225,397,,,,,,,,,,,,
95,33,21,,,,,,,,,,,,,
95,34,157,,,,,,,,,,,,,
95,36,201,,,,,,,,,,,,,
95,38,174,446,,,,,,,,,,,,
95,43,106,91,,,,,,,,,,,,
95,45,231,,,,,,,,,,,,,
95,49,328,444,,,,,,,,,,,,
95,57,38,,,,,,,,,,,,,
96,1,1,95,,,,,,,,,,,,
96,12,50,,,,,,,,,,,,,
96,17,93,,,,,,,,,,,,,
96,24,29,,,,,,,,,,,,,
96,26,60,,,,,,,,,,,,,
96,29,139,,,,,,,,,,,,,
96,32,94,,,,,,,,,,,,,
96,37,96,,,,,,,,,,,,,
96,37,485,,,,,,,,,,,,,
96,41,207,,,,,,,,,,,,,
96,43,244,,,,,,,,,,,,,
96,43,417,,,,,,,,,,,,,
96,45,248,,,,,,,,,,,,,
96,50,428,,,,,,,,,,,,,
96,57,473,,,,,,,,,,,,,
97,1,1,50,93,95,171,415,,,,,,,,
97,24,29,,,,,,,,,,,,,
97,28,60,,,,,,,,,,,,,
97,33,139,,,,,,,,,,,,,
97,37,94,485,,,,,,,,,,,,
97,43,96,,,,,,,,,,,,,
97,49,207,,,,,,,,,,,,,
97,55,244,417,,,,,,,,,,,,
97,57,473,,,,,,,,,,,,,
97,60,248,,,,,,,,,,,,,
97,64,428,,,,,,,,,,,,,
98,1,43,145,300,,,,,,,,,,,
98,15,61,,,,,,,,,,,,,
98,20,11,,,,,,,,,,,,,
98,21,232,,,,,,,,,,,,,
98,23,341,,,,,,,,,,,,,
98,25,12,,,,,,,,,,,,,
98,30,23,,,,,,,,,,,,,
98,34,182,,,,,,,,,,,,,
98,35,152,21,,,,,,,,,,,,
98,39,362,,,,,,,,,,,,,
98,40,106,,,,,,,,,,,,,
98,49,175,,,,,,,,,,,,,
99,1,11,43,145,232,300,469,,,,,,,,
99,15,61,,,,,,,,,,,,,
99,23,341,,,,,,,,,,,,,
99,25,12,,,,,,,,,,,,,
99,34,23,,,,,,,,,,,,,
99,38,182,,,,,,,,,,,,,
99,42,152,,,,,,,,,,,,,
99,44,21,,,,,,,,,,,,,
99,49,106,,,,,,,,,,,,,
99,51,362,,,,,,,,,,,,,
99,65,175,,,,,,,,,,,,,
100,1,33,103,268,,,,,,,,,,,
100,10,598,,,,,,,,,,,,,
100,17,49,,,,,,,,,,,,,
100,21,209,,,,,,,,,,,,,
100,22,120,,,,,,,,,,,,,
100,26,451,,,,,,,,,,,,,
100,29,113,205,486,,,,,,,,,,,
100,36,129,393,,,,,,,,,,,,
100,37,435,,,,,,,,,,,,,
100,40,360,,,,,,,,,,,,,
100,41,243,,,,,,,,,,,,,
100,43,153,,,,,,,,,,,,,
101,1,33,49,103,268,602,,,,,,,,,
101,8,598,,,,,,,,,,,,,
101,21,209,,,,,,,,,,,,,
101,22,120,,,,,,,,,,,,,
101,26,451,,,,,,,,,,,,,
101,29,113,205,486,,,,,,,,,,,
101,40,129,393,,,,,,,,,,,,
101,41,435,,,,,,,,,,,,,
101,46,360,,,,,,,,,,,,,
101,48,243,,,,,,,,,,,,,
101,50,153,,,,,,,,,,,,,
102,1,95,140,253,,,,,,,,,,,
102,17,331,,,,,,,,,,,,,
102,19,93,,,,,,,,,,,,,
102,25,115,,,,,,,,,,,,,
102,28,73,,,,,,,,,,,,,
102,32,78,,,,,,,,,,,,,
102,33,388,,,,,,,,,,,,,
102,37,77,363,,,,,,,,,,,,
102,42,76,,,,,,,,,,,,,
102,47,94,326,,,,,,,,,,,,
102,48,79,,,,,,,,,,,,,
102,53,516,,,,,,,,,,,,,
103,1,95,140,93,402,,,,,,,,,,
103,17,473,,,,,,,,,,,,,
103,28,23,,,,,,,,,,,,,
103,31,121,,,,,,,,,,,,,
103,37,452,,,,,,,,,,,,,
103,47,437,,,,,,,,,,,,,
104,1,45,125,,,,,,,,,,,,
104,13,39,,,,,,,,,,,,,
104,18,29,,,,,,,,,,,,,
104,25,43,,,,,,,,,,,,,
104,31,116,,,,,,,,,,,,,
104,33,206,374,,,,,,,,,,,,
104,38,37,,,,,,,,,,,,,
104,41,198,283,,,,,,,,,,,,
104,43,155,,,,,,,,,,,,,
104,45,38,,,,,,,,,,,,,
104,46,99,,,,,,,,,,,,,
104,47,514,,,,,,,,,,,,,
105,1,43,45,116,125,39,,,,,,,,,
105,18,29,,,,,,,,,,,,,
105,37,374,,,,,,,,,,,,,
105,39,206,,,,,,,,,,,,,
105,41,37,,,,,,,,,,,,,
105,48,155,,,,,,,,,,,,,
105,49,283,,,,,,,,,,,,,
105,53,198,,,,,,,,,,,,,
105,55,99,,,,,,,,,,,,,
105,59,514,,,,,,,,,,,,,
105,61,38,,,,,,,,,,,,,
106,1,24,96,279,,,,,,,,,,,
106,20,280,,,,,,,,,,,,,
106,25,364,,,,,,,,,,,,,
106,31,170,,,,,,,,,,,,,
106,33,27,,,,,,,,,,,,,
106,36,193,,,,,,,,,,,,,
106,38,26,,,,,,,,,,,,,
106,41,203,299,469,,,,,,,,,,,
106,43,116,,,,,,,,,,,,,
106,48,136,,,,,,,,,,,,,
106,51,179,,,,,,,,,,,,,
106,53,25,370,,,,,,,,,,,,
107,1,4,97,279,,,,,,,,,,,
107,13,228,,,,,,,,,,,,,
107,16,418,,,,,,,,,,,,,
107,21,364,,,,,,,,,,,,,
107,26,410,,,,,,,,,,,,,
107,31,501,,,,,,,,,,,,,
107,32,183,327,,,,,,,,,,,,
107,33,7,,,,,,,,,,,,,
107,38,8,,,,,,,,,,,,,
107,43,9,,,,,,,,,,,,,
107,44,197,,,,,,,,,,,,,
107,48,5,,,,,,,,,,,,,
107,53,68,,,,,,,,,,,,,
107,56,370,264,,,,,,,,,,,,
108,1,35,48,122,,,,,,,,,,,
108,7,23,,,,,,,,,,,,,
108,15,50,,,,,,,,,,,,,
108,18,282,,,,,,,,,,,,,
108,23,111,,,,,,,,,,,,,
108,31,21,,,,,,,,,,,,,
108,33,205,,,,,,,,,,,,,
108,37,382,498,,,,,,,,,,,,
108,39,103,,,,,,,,,,,,,
108,49,438,,,,,,,,,,,,,
108,51,287,,,,,,,,,,,,,
108,53,378,,,,,,,,,,,,,
109,1,33,123,139,,,,,,,,,,,
109,15,372,,,,,,,,,,,,,
109,19,499,,,,,,,,,,,,,
109,32,124,,,,,,,,,,,,,
109,33,360,,,,,,,,,,,,,
109,37,108,,,,,,,,,,,,,
109,40,120,,,,,,,,,,,,,
109,42,188,562,,,,,,,,,,,,
109,45,114,194,,,,,,,,,,,,
109,48,153,,,,,,,,,,,,,
109,49,262,,,,,,,,,,,,,
110,1,33,123,124,139,,,,,,,,,,
110,15,372,,,,,,,,,,,,,
110,19,499,,,,,,,,,,,,,
110,33,458,,,,,,,,,,,,,
110,39,108,,,,,,,,,,,,,
110,43,120,,,,,,,,,,,,,
110,48,188,,,,,,,,,,,,,
110,49,114,,,,,,,,,,,,,
110,50,562,,,,,,,,,,,,,
110,51,194,,,,,,,,,,,,,
110,53,153,,,,,,,,,,,,,
110,58,262,,,,,,,,,,,,,
111,1,30,,,,,,,,,,,,,
111,13,479,,,,,,,,,,,,,
111,29,350,,,,,,,,,,,,,
111,30,23,523,,,,,,,,,,,,
111,31,184,,,,,,,,,,,,,
111,34,498,,,,,,,,,,,,,
111,35,39,,,,,,,,,,,,,
111,40,31,,,,,,,,,,,,,
111,45,32,444,529,,,,,,,,,,,
111,50,43,,,,,,,,,,,,,
111,55,36,89,,,,,,,,,,,,
111,57,224,,,,,,,,,,,,,
112,1,23,30,31,39,,,,,,,,,,
112,13,479,,,,,,,,,,,,,
112,29,350,,,,,,,,,,,,,
112,30,523,,,,,,,,,,,,,
112,31,184,,,,,,,,,,,,,
112,34,498,,,,,,,,,,,,,
112,42,359,,,,,,,,,,,,,
112,45,444,,,,,,,,,,,,,
112,47,529,,,,,,,,,,,,,
112,48,32,,,,,,,,,,,,,
112,55,43,,,,,,,,,,,,,
112,64,36,,,,,,,,,,,,,
112,65,89,,,,,,,,,,,,,
112,66,224,,,,,,,,,,,,,
113,1,1,3,39,,,,,,,,,,,
113,9,287,,,,,,,,,,,,,
113,13,135,,,,,,,,,,,,,
113,20,516,,,,,,,,,,,,,
113,24,47,,,,,,,,,,,,,
113,27,374,36,,,,,,,,,,,,
113,30,45,,,,,,,,,,,,,
113,35,121,,,,,,,,,,,,,
113,38,107,505,,,,,,,,,,,,
113,42,361,,,,,,,,,,,,,
113,44,111,,,,,,,,,,,,,
113,48,113,,,,,,,,,,,,,
113,54,38,,,,,,,,,,,,,
114,1,20,132,275,,,,,,,,,,,
114,29,71,22,,,,,,,,,,,,
114,31,72,,,,,,,,,,,,,
114,32,77,,,,,,,,,,,,,
114,33,246,,,,,,,,,,,,,
114,36,78,282,202,,,,,,,,,,,
114,39,79,,,,,,,,,,,,,
114,40,363,,,,,,,,,,,,,
114,45,21,,,,,,,,,,,,,
114,46,321,,,,,,,,,,,,,
114,48,580,,,,,,,,,,,,,
114,49,74,,,,,,,,,,,,,
114,50,378,,,,,,,,,,,,,
114,54,438,,,,,,,,,,,,,
115,1,4,99,,,,,,,,,,,,
115,19,252,,,,,,,,,,,,,
115,26,44,,,,,,,,,,,,,
115,31,39,242,498,,,,,,,,,,,
115,36,5,,,,,,,,,,,,,
115,37,203,200,,,,,,,,,,,,
115,41,43,,,,,,,,,,,,,
115,43,458,,,,,,,,,,,,,
115,46,146,389,,,,,,,,,,,,
115,49,179,,,,,,,,,,,,,
116,1,145,,,,,,,,,,,,,
116,14,116,,,,,,,,,,,,,
116,18,61,,,,,,,,,,,,,
116,19,108,,,,,,,,,,,,,
116,24,43,,,,,,,,,,,,,
116,29,239,,,,,,,,,,,,,
116,30,55,362,,,,,,,,,,,,
116,37,97,,,,,,,,,,,,,
116,42,406,,,,,,,,,,,,,
116,45,56,,,,,,,,,,,,,
116,50,349,,,,,,,,,,,,,
117,1,108,145,,,,,,,,,,,,
117,14,116,,,,,,,,,,,,,
117,18,61,,,,,,,,,,,,,
117,24,43,,,,,,,,,,,,,
117,29,239,,,,,,,,,,,,,
117,30,55,362,,,,,,,,,,,,
117,41,97,,,,,,,,,,,,,
117,52,56,,,,,,,,,,,,,
117,57,406,,,,,,,,,,,,,
117,62,349,,,,,,,,,,,,,
118,1,39,64,346,,,,,,,,,,,
118,17,352,,,,,,,,,,,,,
118,19,48,,,,,,,,,,,,,
118,24,30,175,,,,,,,,,,,,
118,27,392,,,,,,,,,,,,,
118,30,31,,,,,,,,,,,,,
118,37,127,,,,,,,,,,,,,
118,45,32,,,,,,,,,,,,,
118,51,487,,,,,,,,,,,,,
118,54,97,,,,,,,,,,,,,
118,57,224,,,,,,,,,,,,,
119,1,39,48,64,346,398,,,,,,,,,
119,17,352,,,,,,,,,,,,,
119,24,30,175,,,,,,,,,,,,
119,27,392,,,,,,,,,,,,,
119,30,31,,,,,,,,,,,,,
119,39,127,,,,,,,,,,,,,
119,48,32,,,,,,,,,,,,,
119,54,97,,,,,,,,,,,,,
119,63,487,,,,,,,,,,,,,
119,69,224,,,,,,,,,,,,,
120,1,33,,,,,,,,,,,,,
120,13,229,149,,,,,,,,,,,,
120,17,55,,,,,,,,,,,,,
120,19,293,,,,,,,,,,,,,
120,22,106,,,,,,,,,,,,,
120,27,105,,,,,,,,,,,,,
120,31,61,,,,,,,,,,,,,
120,32,129,,,,,,,,,,,,,
120,36,362,,,,,,,,,,,,,
120,37,107,360,,,,,,,,,,,,
120,40,109,,,,,,,,,,,,,
120,42,113,322,94,,,,,,,,,,,
120,46,408,513,,,,,,,,,,,,
120,47,56,,,,,,,,,,,,,
121,1,33,55,106,61,105,229,129,56,,,,,,
121,37,109,,,,,,,,,,,,,
122,1,93,112,384,385,469,501,581,,,,,,,
122,4,383,,,,,,,,,,,,,
122,15,149,,,,,,,,,,,,,
122,18,102,,,,,,,,,,,,,
122,22,345,,,,,,,,,,,,,
122,23,113,,,,,,,,,,,,,
122,26,115,,,,,,,,,,,,,
122,31,3,227,,,,,,,,,,,,
122,33,278,,,,,,,,,,,,,
122,36,60,,,,,,,,,,,,,
122,37,271,,,,,,,,,,,,,
122,39,96,,,,,,,,,,,,,
122,41,226,272,,,,,,,,,,,,
122,45,94,,,,,,,,,,,,,
122,46,219,,,,,,,,,,,,,
122,47,164,,,,,,,,,,,,,
123,1,98,410,,,,,,,,,,,,
123,12,228,,,,,,,,,,,,,
123,17,43,,,,,,,,,,,,,
123,18,206,,,,,,,,,,,,,
123,20,116,,,,,,,,,,,,,
123,24,104,,,,,,,,,,,,,
123,29,163,,,,,,,,,,,,,
123,33,13,,,,,,,,,,,,,
123,35,14,,,,,,,,,,,,,
123,41,404,,,,,,,,,,,,,
123,42,97,,,,,,,,,,,,,
123,45,400,,,,,,,,,,,,,
123,46,210,,,,,,,,,,,,,
123,49,458,,,,,,,,,,,,,
123,50,17,,,,,,,,,,,,,
123,53,403,,,,,,,,,,,,,
123,61,364,,,,,,,,,,,,,
124,1,1,142,181,577,,,,,,,,,,
124,18,122,,,,,,,,,,,,,
124,21,531,,,,,,,,,,,,,
124,23,3,,,,,,,,,,,,,
124,28,358,,,,,,,,,,,,,
124,31,8,,,,,,,,,,,,,
124,33,419,,,,,,,,,,,,,
124,35,212,,,,,,,,,,,,,
124,39,34,,,,,,,,,,,,,
124,41,313,,,,,,,,,,,,,
124,44,378,,,,,,,,,,,,,
124,47,37,,,,,,,,,,,,,
124,51,195,,,,,,,,,,,,,
124,58,59,,,,,,,,,,,,,
125,1,43,98,,,,,,,,,,,,
125,10,67,,,,,,,,,,,,,
125,19,351,86,,,,,,,,,,,,
125,25,129,,,,,,,,,,,,,
125,32,486,,,,,,,,,,,,,
125,34,84,,,,,,,,,,,,,
125,37,103,435,,,,,,,,,,,,
125,42,9,,,,,,,,,,,,,
125,47,85,,,,,,,,,,,,,
125,49,113,,,,,,,,,,,,,
125,54,87,,,,,,,,,,,,,
126,1,52,,,,,,,,,,,,,
126,16,185,,,,,,,,,,,,,
126,19,83,499,,,,,,,,,,,,
126,32,481,,,,,,,,,,,,,
126,33,241,,,,,,,,,,,,,
126,36,43,436,,,,,,,,,,,,
126,39,109,,,,,,,,,,,,,
126,43,7,,,,,,,,,,,,,
126,48,108,,,,,,,,,,,,,
126,52,123,,,,,,,,,,,,,
126,55,53,,,,,,,,,,,,,
126,57,126,,,,,,,,,,,,,
127,1,11,,,,,,,,,,,,,
127,21,20,,,,,,,,,,,,,
127,22,458,,,,,,,,,,,,,
127,25,69,279,233,,,,,,,,,,,
127,30,12,404,,,,,,,,,,,,
127,31,280,,,,,,,,,,,,,
127,33,480,,,,,,,,,,,,,
127,35,37,,,,,,,,,,,,,
127,36,116,,,,,,,,,,,,,
127,37,66,,,,,,,,,,,,,
127,43,106,,,,,,,,,,,,,
127,49,163,,,,,,,,,,,,,
127,52,276,,,,,,,,,,,,,
127,54,14,,,,,,,,,,,,,
128,1,33,,,,,,,,,,,,,
128,13,30,,,,,,,,,,,,,
128,19,184,,,,,,,,,,,,,
128,21,23,,,,,,,,,,,,,
128,24,371,,,,,,,,,,,,,
128,26,228,207,,,,,,,,,,,,
128,28,39,,,,,,,,,,,,,
128,29,428,526,,,,,,,,,,,,
128,34,156,,,,,,,,,,,,,
128,35,43,,,,,,,,,,,,,
128,43,37,,,,,,,,,,,,,
128,44,99,,,,,,,,,,,,,
128,51,36,,,,,,,,,,,,,
128,55,416,,,,,,,,,,,,,
129,1,150,,,,,,,,,,,,,
129,15,33,,,,,,,,,,,,,
129,30,175,,,,,,,,,,,,,
130,1,43,44,56,82,33,37,,,,,,,,
130,32,423,,,,,,,,,,,,,
130,35,239,401,,,,,,,,,,,,
130,41,242,,,,,,,,,,,,,
130,45,240,,,,,,,,,,,,,
130,50,349,,,,,,,,,,,,,
130,52,63,,,,,,,,,,,,,
131,1,45,55,,,,,,,,,,,,
131,10,420,,,,,,,,,,,,,
131,14,352,,,,,,,,,,,,,
131,16,47,,,,,,,,,,,,,
131,20,54,,,,,,,,,,,,,
131,25,34,,,,,,,,,,,,,
131,29,195,,,,,,,,,,,,,
131,31,109,,,,,,,,,,,,,
131,37,362,,,,,,,,,,,,,
131,38,58,,,,,,,,,,,,,
131,43,240,,,,,,,,,,,,,
131,46,56,,,,,,,,,,,,,
131,50,219,,,,,,,,,,,,,
131,55,329,,,,,,,,,,,,,
132,1,144,28,33,270,,,,,,,,,,
133,9,608,,,,,,,,,,,,,
133,10,129,,,,,,,,,,,,,
133,16,45,,,,,,,,,,,,,
